,Unnamed: 0,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop_Fertilizer
949,1887,Solapur,Black,30,45,25,6.5,700,30,"Groundnut, Chilated Micronutrient"
950,1891,Solapur,Black,20,55,35,7.5,600,30,"Groundnut, Chilated Micronutrient"
951,1892,Solapur,Black,25,55,35,7.5,600,30,"Groundnut, Chilated Micronutrient"
952,1894,Solapur,Black,20,60,40,6.0,700,25,"Groundnut, Chilated Micronutrient"
953,1896,Solapur,Black,30,60,40,6.0,700,25,"Groundnut, Chilated Micronutrient"
954,1897,Solapur,Black,20,40,25,6.5,800,30,"Groundnut, SSP"
955,1898,Solapur,Black,25,40,25,6.5,800,30,"Groundnut, SSP"
956,1906,Solapur,Black,20,55,40,6.5,800,25,"Groundnut, SSP"
957,1908,Solapur,Black,30,55,40,6.5,800,25,"Groundnut, SSP"
958,1911,Solapur,Black,30,60,20,7.0,600,30,"Groundnut, SSP"
959,1915,Solapur,Black,20,45,35,6.0,800,30,"Groundnut, Chilated Micronutrient"
960,1916,Solapur,Black,25,45,35,6.0,800,30,"Groundnut, Chilated Micronutrient"
961,1918,Solapur,Black,20,50,40,7.0,600,25,"Groundnut, Chilated Micronutrient"
962,1919,Solapur,Black,25,50,40,7.0,600,25,"Groundnut, Chilated Micronutrient"
963,1921,Solapur,Black,20,55,20,7.5,700,30,"Groundnut, Chilated Micronutrient"
964,1927,Solapur,Black,20,40,35,6.5,600,30,"Groundnut, SSP"
965,1929,Solapur,Black,30,40,35,6.5,600,30,"Groundnut, SSP"
966,1932,Solapur,Black,30,45,40,7.5,700,25,"Groundnut, SSP"
967,1933,Solapur,Black,20,50,20,6.0,800,30,"Groundnut, SSP"
968,1934,Solapur,Black,25,50,20,6.0,800,30,"Groundnut, SSP"
969,1939,Solapur,Black,20,60,30,7.0,700,30,"Groundnut, SSP"
970,1940,Solapur,Black,25,60,30,7.0,700,30,"Groundnut, SSP"
971,1941,Solapur,Black,30,60,30,7.0,700,30,"Groundnut, SSP"
972,1943,Solapur,Black,25,40,40,6.0,800,25,"Groundnut, Chilated Micronutrient"
973,1945,Solapur,Black,20,45,20,6.5,600,30,"Groundnut, Chilated Micronutrient"
974,1946,Solapur,Black,25,45,20,6.5,600,30,"Groundnut, Chilated Micronutrient"
975,1947,Solapur,Black,30,45,20,6.5,600,30,"Groundnut, Chilated Micronutrient"
976,1949,Solapur,Black,25,50,25,7.5,700,25,"Groundnut, Chilated Micronutrient"
977,1953,Solapur,Black,30,55,30,6.0,800,30,"Groundnut, Chilated Micronutrient"
978,1956,Solapur,Black,30,60,35,6.5,600,20,"Groundnut, Chilated Micronutrient"
979,1958,Solapur,Black,45,30,20,6.0,300,20,"Soybean, Urea"
980,1959,Solapur,Black,50,30,20,6.0,300,20,"Soybean, Urea"
981,1960,Solapur,Black,55,30,20,6.0,300,20,"Soybean, Urea"
982,1961,Solapur,Black,60,30,20,6.0,300,20,"Soybean, Urea"
983,1962,Solapur,Black,40,35,25,6.5,400,25,"Soybean, Urea"
984,1964,Solapur,Black,50,35,25,6.5,400,25,"Soybean, Urea"
985,1968,Solapur,Black,45,40,30,7.0,300,30,"Soybean, Urea"
986,1970,Solapur,Black,55,40,30,7.0,300,30,"Soybean, Urea"
987,1974,Solapur,Black,50,30,25,6.0,400,20,"Soybean, 20:20:20 NPK"
988,1975,Solapur,Black,55,30,25,6.0,400,20,"Soybean, 20:20:20 NPK"
989,1977,Solapur,Black,40,35,30,6.5,300,25,"Soybean, 20:20:20 NPK"
990,1979,Solapur,Black,50,35,30,6.5,300,25,"Soybean, 20:20:20 NPK"
991,1980,Solapur,Black,55,35,30,6.5,300,25,"Soybean, 20:20:20 NPK"
992,1982,Solapur,Black,40,40,20,7.0,400,30,"Soybean, 20:20:20 NPK"
993,1985,Solapur,Black,55,40,20,7.0,400,30,"Soybean, 20:20:20 NPK"
994,1986,Solapur,Black,60,40,20,7.0,400,30,"Soybean, 20:20:20 NPK"
995,1987,Solapur,Black,40,30,30,6.0,300,20,"Soybean, SSP"
996,1990,Solapur,Black,55,30,30,6.0,300,20,"Soybean, SSP"
997,1993,Solapur,Black,45,35,20,6.5,400,25,"Soybean, SSP"
998,1994,Solapur,Black,50,35,20,6.5,400,25,"Soybean, SSP"
999,1995,Solapur,Black,55,35,20,6.5,400,25,"Soybean, SSP"
1000,1996,Solapur,Black,60,35,20,6.5,400,25,"Soybean, SSP"
1001,1997,Solapur,Black,40,40,25,7.0,300,30,"Soybean, SSP"
1002,2000,Solapur,Black,55,40,25,7.0,300,30,"Soybean, SSP"
1003,2003,Solapur,Black,25,40,20,6.0,700,25,"Gram, DAP"
1004,2004,Solapur,Black,30,40,20,6.0,700,25,"Gram, DAP"
1005,2005,Solapur,Black,20,45,25,6.5,800,30,"Gram, DAP"
1006,2007,Solapur,Black,30,45,25,6.5,800,30,"Gram, DAP"
1007,2009,Solapur,Black,25,50,30,7.0,700,35,"Gram, DAP"
1008,2010,Solapur,Black,30,50,30,7.0,700,35,"Gram, DAP"
1009,2011,Solapur,Black,20,40,25,6.0,800,25,"Gram, MOP"
1010,2015,Solapur,Black,25,45,30,6.5,700,30,"Gram, MOP"
1011,2016,Solapur,Black,30,45,30,6.5,700,30,"Gram, MOP"
1012,2017,Solapur,Black,20,50,20,7.0,800,35,"Gram, MOP"
1013,2018,Solapur,Black,25,50,20,7.0,800,35,"Gram, MOP"
1014,2019,Solapur,Black,30,50,20,7.0,800,35,"Gram, MOP"
1015,2020,Solapur,Black,20,40,30,6.0,700,25,"Gram, DAP"
1016,2026,Solapur,Black,20,50,25,7.0,700,35,"Gram, DAP"
1017,2030,Solapur,Red,35,20,20,6.0,500,25,"Tur, Urea"
1018,2033,Solapur,Red,35,25,25,6.5,600,30,"Tur, Urea"
1019,2036,Solapur,Red,35,30,20,7.0,500,35,"Tur, Urea"
1020,2037,Solapur,Red,40,30,20,7.0,500,35,"Tur, Urea"
1021,2038,Solapur,Red,30,20,25,6.0,600,25,"Tur, MOP"
1022,2039,Solapur,Red,35,20,25,6.0,600,25,"Tur, MOP"
1023,2041,Solapur,Red,30,25,20,6.5,500,30,"Tur, MOP"
1024,2043,Solapur,Red,40,25,20,6.5,500,30,"Tur, MOP"
1025,2044,Solapur,Red,30,30,25,7.0,600,35,"Tur, MOP"
1026,2047,Solapur,Black,60,30,20,6.5,400,25,"Urad, Urea"
1027,2051,Solapur,Black,80,30,20,6.5,400,25,"Urad, Urea"
1028,2054,Solapur,Black,70,35,25,7.0,500,30,"Urad, Urea"
1029,2057,Solapur,Black,60,40,30,7.5,600,25,"Urad, Urea"
1030,2065,Solapur,Black,75,30,25,6.5,400,30,"Urad, SSP"
1031,2066,Solapur,Black,80,30,25,6.5,400,30,"Urad, SSP"
1032,2068,Solapur,Black,65,35,30,7.0,500,25,"Urad, SSP"
1033,2069,Solapur,Black,70,35,30,7.0,500,25,"Urad, SSP"
1034,2071,Solapur,Black,80,35,30,7.0,500,25,"Urad, SSP"
1035,2073,Solapur,Black,65,40,20,7.5,600,30,"Urad, SSP"
1036,2076,Solapur,Black,80,40,20,7.5,600,30,"Urad, SSP"
1037,2079,Solapur,Black,70,30,30,6.5,400,25,"Urad, DAP"
1038,2081,Solapur,Black,80,30,30,6.5,400,25,"Urad, DAP"
1039,2082,Solapur,Black,60,35,20,7.0,500,30,"Urad, DAP"
1040,2083,Solapur,Black,65,35,20,7.0,500,30,"Urad, DAP"
1041,2085,Solapur,Black,75,35,20,7.0,500,30,"Urad, DAP"
1042,2086,Solapur,Black,80,35,20,7.0,500,30,"Urad, DAP"
1043,2088,Solapur,Black,65,40,25,7.5,600,25,"Urad, DAP"
1044,2090,Solapur,Black,75,40,25,7.5,600,25,"Urad, DAP"
1045,2094,Solapur,Black,70,30,20,6.0,500,25,"Moong, MOP"
1046,2096,Solapur,Black,80,30,20,6.0,500,25,"Moong, MOP"
1047,2097,Solapur,Black,60,35,25,6.5,600,30,"Moong, MOP"
1048,2098,Solapur,Black,65,35,25,6.5,600,30,"Moong, MOP"
1049,2100,Solapur,Black,75,35,25,6.5,600,30,"Moong, MOP"
1050,2101,Solapur,Black,80,35,25,6.5,600,30,"Moong, MOP"
1051,2103,Solapur,Black,65,40,30,7.0,700,35,"Moong, MOP"
1052,2104,Solapur,Black,70,40,30,7.0,700,35,"Moong, MOP"
1053,2106,Solapur,Black,80,40,30,7.0,700,35,"Moong, MOP"
1054,2107,Solapur,Black,60,30,25,6.0,500,25,"Moong, Urea"
1055,2109,Solapur,Black,70,30,25,6.0,500,25,"Moong, Urea"
1056,2110,Solapur,Black,75,30,25,6.0,500,25,"Moong, Urea"
1057,2111,Solapur,Black,80,30,25,6.0,500,25,"Moong, Urea"
1058,2114,Solapur,Black,70,35,30,6.5,600,30,"Moong, Urea"
1059,2117,Solapur,Black,60,40,20,7.0,700,35,"Moong, Urea"
1060,2122,Solapur,Black,60,30,30,6.0,500,25,"Moong, SSP"
1061,2123,Solapur,Black,65,30,30,6.0,500,25,"Moong, SSP"
1062,2124,Solapur,Black,70,30,30,6.0,500,25,"Moong, SSP"
1063,2125,Solapur,Black,75,30,30,6.0,500,25,"Moong, SSP"
1064,2127,Solapur,Black,60,35,20,6.5,600,30,"Moong, SSP"
1065,2134,Solapur,Black,70,40,25,7.0,700,35,"Moong, SSP"
1066,2137,Satara,Red,50,30,20,6.0,600,25,"Tur, Urea"
1067,2140,Satara,Red,50,35,25,6.5,700,30,"Tur, Urea"
1068,2141,Satara,Red,55,35,25,6.5,700,30,"Tur, Urea"
1069,2143,Satara,Red,50,40,20,6.0,600,35,"Tur, Urea"
1070,2145,Satara,Red,60,40,20,6.0,600,35,"Tur, Urea"
1071,2146,Satara,Red,50,30,25,6.5,700,25,"Tur, SSP"
1072,2148,Satara,Red,60,30,25,6.5,700,25,"Tur, SSP"
1073,2150,Satara,Red,55,35,20,6.0,600,30,"Tur, SSP"
1074,2155,Satara,Black,40,25,10,6.0,500,20,"Gram, DAP"
1075,2156,Satara,Black,45,25,10,6.0,500,20,"Gram, DAP"
1076,2157,Satara,Black,50,25,10,6.0,500,20,"Gram, DAP"
1077,2158,Satara,Black,40,30,15,6.5,600,25,"Gram, DAP"
1078,2160,Satara,Black,50,30,15,6.5,600,25,"Gram, DAP"
1079,2163,Satara,Black,50,25,15,6.0,500,20,"Gram, MOP"
1080,2164,Satara,Black,40,30,10,6.5,600,25,"Gram, MOP"
1081,2165,Satara,Black,45,30,10,6.5,600,25,"Gram, MOP"
1082,2167,Satara,Red,80,40,40,6.0,1000,25,"Rice, Urea"
1083,2168,Satara,Red,85,40,40,6.0,1000,25,"Rice, Urea"
1084,2172,Satara,Red,105,40,40,6.0,1000,25,"Rice, Urea"
1085,2174,Satara,Red,115,40,40,6.0,1000,25,"Rice, Urea"
1086,2176,Satara,Red,80,45,45,6.5,1100,30,"Rice, Urea"
1087,2178,Satara,Red,90,45,45,6.5,1100,30,"Rice, Urea"
1088,2184,Satara,Red,120,45,45,6.5,1100,30,"Rice, Urea"
1089,2187,Satara,Red,90,50,50,7.0,1200,35,"Rice, Urea"
1090,2188,Satara,Red,95,50,50,7.0,1200,35,"Rice, Urea"
1091,2189,Satara,Red,100,50,50,7.0,1200,35,"Rice, Urea"
1092,2190,Satara,Red,105,50,50,7.0,1200,35,"Rice, Urea"
1093,2192,Satara,Red,115,50,50,7.0,1200,35,"Rice, Urea"
1094,2193,Satara,Red,120,50,50,7.0,1200,35,"Rice, Urea"
1095,2194,Satara,Red,80,55,55,7.5,1300,25,"Rice, Urea"
1096,2195,Satara,Red,85,55,55,7.5,1300,25,"Rice, Urea"
1097,2196,Satara,Red,90,55,55,7.5,1300,25,"Rice, Urea"
1098,2197,Satara,Red,95,55,55,7.5,1300,25,"Rice, Urea"
1099,2201,Satara,Red,115,55,55,7.5,1300,25,"Rice, Urea"
1100,2204,Satara,Red,85,60,60,6.0,1400,30,"Rice, Urea"
1101,2207,Satara,Red,100,60,60,6.0,1400,30,"Rice, Urea"
1102,2210,Satara,Red,115,60,60,6.0,1400,30,"Rice, Urea"
1103,2213,Satara,Red,85,40,45,6.5,1500,35,"Rice, 50:26:26 NPK"
1104,2214,Satara,Red,90,40,45,6.5,1500,35,"Rice, 50:26:26 NPK"
1105,2220,Satara,Red,120,40,45,6.5,1500,35,"Rice, 50:26:26 NPK"
1106,2222,Satara,Red,85,45,50,7.0,1000,25,"Rice, 50:26:26 NPK"
1107,2224,Satara,Red,95,45,50,7.0,1000,25,"Rice, 50:26:26 NPK"
1108,2230,Satara,Red,80,50,55,7.5,1100,30,"Rice, 50:26:26 NPK"
1109,2231,Satara,Red,85,50,55,7.5,1100,30,"Rice, 50:26:26 NPK"
1110,2232,Satara,Red,90,50,55,7.5,1100,30,"Rice, 50:26:26 NPK"
1111,2235,Satara,Red,105,50,55,7.5,1100,30,"Rice, 50:26:26 NPK"
1112,2237,Satara,Red,115,50,55,7.5,1100,30,"Rice, 50:26:26 NPK"
1113,2239,Satara,Red,80,55,60,6.0,1200,35,"Rice, 50:26:26 NPK"
1114,2240,Satara,Red,85,55,60,6.0,1200,35,"Rice, 50:26:26 NPK"
1115,2241,Satara,Red,90,55,60,6.0,1200,35,"Rice, 50:26:26 NPK"
1116,2242,Satara,Red,95,55,60,6.0,1200,35,"Rice, 50:26:26 NPK"
1117,2243,Satara,Red,100,55,60,6.0,1200,35,"Rice, 50:26:26 NPK"
1118,2246,Satara,Red,115,55,60,6.0,1200,35,"Rice, 50:26:26 NPK"
1119,2250,Satara,Red,90,60,40,6.5,1300,25,"Rice, 50:26:26 NPK"
1120,2252,Satara,Red,100,60,40,6.5,1300,25,"Rice, 50:26:26 NPK"
1121,2253,Satara,Red,105,60,40,6.5,1300,25,"Rice, 50:26:26 NPK"
1122,2255,Satara,Red,115,60,40,6.5,1300,25,"Rice, 50:26:26 NPK"
1123,2259,Satara,Red,90,40,50,7.0,1400,30,"Rice, Urea"
1124,2260,Satara,Red,95,40,50,7.0,1400,30,"Rice, Urea"
1125,2263,Satara,Red,110,40,50,7.0,1400,30,"Rice, Urea"
1126,2265,Satara,Red,120,40,50,7.0,1400,30,"Rice, Urea"
1127,2266,Satara,Red,80,45,55,7.5,1500,35,"Rice, Urea"
1128,2267,Satara,Red,85,45,55,7.5,1500,35,"Rice, Urea"
1129,2268,Satara,Red,90,45,55,7.5,1500,35,"Rice, Urea"
1130,2269,Satara,Red,95,45,55,7.5,1500,35,"Rice, Urea"
1131,2270,Satara,Red,100,45,55,7.5,1500,35,"Rice, Urea"
1132,2274,Satara,Red,120,45,55,7.5,1500,35,"Rice, Urea"
1133,2276,Satara,Red,85,50,60,6.0,1000,25,"Rice, Urea"
1134,2277,Satara,Red,90,50,60,6.0,1000,25,"Rice, Urea"
1135,2278,Satara,Red,95,50,60,6.0,1000,25,"Rice, Urea"
1136,2279,Satara,Red,100,50,60,6.0,1000,25,"Rice, Urea"
1137,2281,Satara,Red,110,50,60,6.0,1000,25,"Rice, Urea"
1138,2285,Satara,Red,85,55,40,6.5,1100,30,"Rice, Urea"
1139,2290,Satara,Red,110,55,40,6.5,1100,30,"Rice, Urea"
1140,2292,Satara,Red,120,55,40,6.5,1100,30,"Rice, Urea"
1141,2293,Satara,Red,80,60,45,7.0,1200,35,"Rice, Urea"
1142,2297,Satara,Red,100,60,45,7.0,1200,35,"Rice, Urea"
1143,2307,Satara,Red,105,40,55,7.5,1300,25,"Rice, 50:26:26 NPK"
1144,2309,Satara,Red,115,40,55,7.5,1300,25,"Rice, 50:26:26 NPK"
1145,2311,Satara,Red,80,45,60,6.0,1400,30,"Rice, 50:26:26 NPK"
1146,2312,Satara,Red,85,45,60,6.0,1400,30,"Rice, 50:26:26 NPK"
1147,2313,Satara,Red,90,45,60,6.0,1400,30,"Rice, 50:26:26 NPK"
1148,2319,Satara,Red,120,45,60,6.0,1400,30,"Rice, 50:26:26 NPK"
1149,2321,Satara,Red,85,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1150,2322,Satara,Red,90,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1151,2323,Satara,Red,95,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1152,2324,Satara,Red,100,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1153,2325,Satara,Red,105,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1154,2327,Satara,Red,115,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1155,2328,Satara,Red,120,50,40,6.5,1500,35,"Rice, 50:26:26 NPK"
1156,2330,Satara,Red,85,55,45,7.0,1000,25,"Rice, 50:26:26 NPK"
1157,2333,Satara,Red,100,55,45,7.0,1000,25,"Rice, 50:26:26 NPK"
1158,2334,Satara,Red,105,55,45,7.0,1000,25,"Rice, 50:26:26 NPK"
1159,2338,Satara,Red,80,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1160,2340,Satara,Red,90,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1161,2341,Satara,Red,95,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1162,2343,Satara,Red,105,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1163,2344,Satara,Red,110,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1164,2345,Satara,Red,115,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1165,2346,Satara,Red,120,60,50,7.5,1100,30,"Rice, 50:26:26 NPK"
1166,2347,Satara,Red,80,40,60,6.0,1200,35,"Rice, Urea"
1167,2348,Satara,Red,85,40,60,6.0,1200,35,"Rice, Urea"
1168,2349,Satara,Red,90,40,60,6.0,1200,35,"Rice, Urea"
1169,2350,Satara,Red,95,40,60,6.0,1200,35,"Rice, Urea"
1170,2351,Satara,Red,100,40,60,6.0,1200,35,"Rice, Urea"
1171,2352,Satara,Red,105,40,60,6.0,1200,35,"Rice, Urea"
1172,2354,Satara,Red,115,40,60,6.0,1200,35,"Rice, Urea"
1173,2355,Satara,Red,120,40,60,6.0,1200,35,"Rice, Urea"
1174,2358,Satara,Red,90,45,40,6.5,1300,25,"Rice, Urea"
1175,2361,Satara,Red,105,45,40,6.5,1300,25,"Rice, Urea"
1176,2362,Satara,Red,110,45,40,6.5,1300,25,"Rice, Urea"
1177,2366,Satara,Red,85,50,45,7.0,1400,30,"Rice, Urea"
1178,2369,Satara,Red,100,50,45,7.0,1400,30,"Rice, Urea"
1179,2370,Satara,Red,105,50,45,7.0,1400,30,"Rice, Urea"
1180,2373,Satara,Red,120,50,45,7.0,1400,30,"Rice, Urea"
1181,2374,Satara,Red,80,55,50,7.5,1500,35,"Rice, Urea"
1182,2378,Satara,Red,100,55,50,7.5,1500,35,"Rice, Urea"
1183,2382,Satara,Red,120,55,50,7.5,1500,35,"Rice, Urea"
1184,2383,Satara,Red,80,60,55,6.0,1000,20,"Rice, Urea"
1185,2384,Satara,Red,85,60,55,6.0,1000,20,"Rice, Urea"
1186,2385,Satara,Red,90,60,55,6.0,1000,20,"Rice, Urea"
1187,2386,Satara,Red,95,60,55,6.0,1000,20,"Rice, Urea"
1188,2387,Satara,Red,100,60,55,6.0,1000,20,"Rice, Urea"
1189,2388,Satara,Red,105,60,55,6.0,1000,20,"Rice, Urea"
1190,2389,Satara,Red,110,60,55,6.0,1000,20,"Rice, Urea"
1191,2391,Satara,Red,120,60,55,6.0,1000,20,"Rice, Urea"
1192,2397,Satara,Black,40,25,25,6.5,500,30,"Jowar, 10:26:26 NPK"
1193,2399,Satara,Black,50,25,25,6.5,500,30,"Jowar, 10:26:26 NPK"
1194,2406,Satara,Black,60,30,30,7.0,600,35,"Jowar, 10:26:26 NPK"
1195,2412,Satara,Black,40,40,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1196,2414,Satara,Black,50,40,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1197,2416,Satara,Black,60,40,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1198,2418,Satara,Black,45,20,25,6.5,600,35,"Jowar, Urea"
1199,2420,Satara,Black,55,20,25,6.5,600,35,"Jowar, Urea"
1200,2423,Satara,Black,45,25,30,7.0,400,25,"Jowar, Urea"
1201,2426,Satara,Black,60,25,30,7.0,400,25,"Jowar, Urea"
1202,2427,Satara,Black,40,30,35,7.5,500,30,"Jowar, Urea"
1203,2430,Satara,Black,55,30,35,7.5,500,30,"Jowar, Urea"
1204,2432,Satara,Black,40,35,40,6.0,600,35,"Jowar, Urea"
1205,2435,Satara,Black,55,35,40,6.0,600,35,"Jowar, Urea"
1206,2436,Satara,Black,60,35,40,6.0,600,35,"Jowar, Urea"
1207,2439,Satara,Black,50,40,20,6.5,400,25,"Jowar, Urea"
1208,2440,Satara,Black,55,40,20,6.5,400,25,"Jowar, Urea"
1209,2441,Satara,Black,60,40,20,6.5,400,25,"Jowar, Urea"
1210,2442,Satara,Black,40,20,30,7.0,500,30,"Jowar, SSP"
1211,2444,Satara,Black,50,20,30,7.0,500,30,"Jowar, SSP"
1212,2446,Satara,Black,60,20,30,7.0,500,30,"Jowar, SSP"
1213,2447,Satara,Black,40,25,35,7.5,600,35,"Jowar, SSP"
1214,2449,Satara,Black,50,25,35,7.5,600,35,"Jowar, SSP"
1215,2450,Satara,Black,55,25,35,7.5,600,35,"Jowar, SSP"
1216,2452,Satara,Black,40,30,40,6.0,400,25,"Jowar, SSP"
1217,2455,Satara,Black,55,30,40,6.0,400,25,"Jowar, SSP"
1218,2458,Satara,Black,45,35,20,6.5,500,30,"Jowar, SSP"
1219,2460,Satara,Black,55,35,20,6.5,500,30,"Jowar, SSP"
1220,2461,Satara,Black,60,35,20,6.5,500,30,"Jowar, SSP"
1221,2462,Satara,Black,40,40,25,7.0,600,35,"Jowar, SSP"
1222,2463,Satara,Black,45,40,25,7.0,600,35,"Jowar, SSP"
1223,2466,Satara,Black,60,40,25,7.0,600,35,"Jowar, SSP"
1224,2467,Satara,Black,40,20,35,7.5,400,25,"Jowar, 10:26:26 NPK"
1225,2468,Satara,Black,45,20,35,7.5,400,25,"Jowar, 10:26:26 NPK"
1226,2471,Satara,Black,60,20,35,7.5,400,25,"Jowar, 10:26:26 NPK"
1227,2473,Satara,Black,45,25,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1228,2474,Satara,Black,50,25,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1229,2475,Satara,Black,55,25,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1230,2476,Satara,Black,60,25,40,6.0,500,30,"Jowar, 10:26:26 NPK"
1231,2477,Satara,Black,40,30,20,6.5,600,35,"Jowar, 10:26:26 NPK"
1232,2480,Satara,Black,55,30,20,6.5,600,35,"Jowar, 10:26:26 NPK"
1233,2481,Satara,Black,60,30,20,6.5,600,35,"Jowar, 10:26:26 NPK"
1234,2482,Satara,Black,40,35,25,7.0,400,25,"Jowar, 10:26:26 NPK"
1235,2485,Satara,Black,55,35,25,7.0,400,25,"Jowar, 10:26:26 NPK"
1236,2486,Satara,Black,60,35,25,7.0,400,25,"Jowar, 10:26:26 NPK"
1237,2489,Satara,Black,50,40,30,7.5,500,30,"Jowar, 10:26:26 NPK"
1238,2495,Satara,Black,55,20,40,6.0,600,35,"Jowar, Urea"
1239,2496,Satara,Black,60,20,40,6.0,600,35,"Jowar, Urea"
1240,2499,Satara,Black,50,25,20,6.5,400,25,"Jowar, Urea"
1241,2500,Satara,Black,55,25,20,6.5,400,25,"Jowar, Urea"
1242,2502,Satara,Black,40,30,25,7.0,500,30,"Jowar, Urea"
1243,2503,Satara,Black,45,30,25,7.0,500,30,"Jowar, Urea"
1244,2505,Satara,Black,55,30,25,7.0,500,30,"Jowar, Urea"
1245,2507,Satara,Black,40,35,30,7.5,600,35,"Jowar, Urea"
1246,2508,Satara,Black,45,35,30,7.5,600,35,"Jowar, Urea"
1247,2510,Satara,Black,55,35,30,7.5,600,35,"Jowar, Urea"
1248,2514,Satara,Black,50,40,35,6.0,400,25,"Jowar, Urea"
1249,2515,Satara,Black,55,40,35,6.0,400,25,"Jowar, Urea"
1250,2516,Satara,Black,60,40,35,6.0,400,25,"Jowar, Urea"
1251,2519,Satara,Black,130,60,120,6.0,900,20,"Sugarcane, Urea"
1252,2520,Satara,Black,135,60,120,6.0,900,20,"Sugarcane, Urea"
1253,2522,Satara,Black,145,60,120,6.0,900,20,"Sugarcane, Urea"
1254,2525,Satara,Black,125,65,125,6.5,1000,25,"Sugarcane, Urea"
1255,2526,Satara,Black,130,65,125,6.5,1000,25,"Sugarcane, Urea"
1256,2527,Satara,Black,135,65,125,6.5,1000,25,"Sugarcane, Urea"
1257,2528,Satara,Black,140,65,125,6.5,1000,25,"Sugarcane, Urea"
1258,2531,Satara,Black,120,70,130,7.0,900,30,"Sugarcane, Urea"
1259,2533,Satara,Black,130,70,130,7.0,900,30,"Sugarcane, Urea"
1260,2534,Satara,Black,135,70,130,7.0,900,30,"Sugarcane, Urea"
1261,2540,Satara,Black,130,75,135,6.0,1000,35,"Sugarcane, Urea"
1262,2543,Satara,Black,145,75,135,6.0,1000,35,"Sugarcane, Urea"
1263,2545,Satara,Black,120,80,140,6.5,900,20,"Sugarcane, Urea"
1264,2546,Satara,Black,125,80,140,6.5,900,20,"Sugarcane, Urea"
1265,2549,Satara,Black,140,80,140,6.5,900,20,"Sugarcane, Urea"
1266,2554,Satara,Black,130,85,145,7.0,1000,25,"Sugarcane, Urea"
1267,2556,Satara,Black,140,85,145,7.0,1000,25,"Sugarcane, Urea"
1268,2557,Satara,Black,145,85,145,7.0,1000,25,"Sugarcane, Urea"
1269,2562,Satara,Black,135,90,150,6.0,900,30,"Sugarcane, Urea"
1270,2566,Satara,Black,120,60,125,6.5,1000,35,"Sugarcane, DAP"
1271,2569,Satara,Black,135,60,125,6.5,1000,35,"Sugarcane, DAP"
1272,2570,Satara,Black,140,60,125,6.5,1000,35,"Sugarcane, DAP"
1273,2571,Satara,Black,145,60,125,6.5,1000,35,"Sugarcane, DAP"
1274,2572,Satara,Black,150,60,125,6.5,1000,35,"Sugarcane, DAP"
1275,2575,Satara,Black,130,65,130,7.0,900,20,"Sugarcane, DAP"
1276,2577,Satara,Black,140,65,130,7.0,900,20,"Sugarcane, DAP"
1277,2579,Satara,Black,150,65,130,7.0,900,20,"Sugarcane, DAP"
1278,2580,Satara,Black,120,70,135,6.0,1000,25,"Sugarcane, DAP"
1279,2585,Satara,Black,145,70,135,6.0,1000,25,"Sugarcane, DAP"
1280,2586,Satara,Black,150,70,135,6.0,1000,25,"Sugarcane, DAP"
1281,2587,Satara,Black,120,75,140,6.5,900,30,"Sugarcane, DAP"
1282,2590,Satara,Black,135,75,140,6.5,900,30,"Sugarcane, DAP"
1283,2592,Satara,Black,145,75,140,6.5,900,30,"Sugarcane, DAP"
1284,2595,Satara,Black,125,80,145,7.0,1000,35,"Sugarcane, DAP"
1285,2596,Satara,Black,130,80,145,7.0,1000,35,"Sugarcane, DAP"
1286,2597,Satara,Black,135,80,145,7.0,1000,35,"Sugarcane, DAP"
1287,2603,Satara,Black,130,85,150,6.0,900,20,"Sugarcane, DAP"
1288,2607,Satara,Black,150,85,150,6.0,900,20,"Sugarcane, DAP"
1289,2608,Satara,Black,120,90,120,6.5,1000,25,"Sugarcane, DAP"
1290,2613,Satara,Black,145,90,120,6.5,1000,25,"Sugarcane, DAP"
1291,2614,Satara,Black,150,90,120,6.5,1000,25,"Sugarcane, DAP"
1292,2615,Satara,Black,120,60,130,7.0,900,30,"Sugarcane, MOP"
1293,2616,Satara,Black,125,60,130,7.0,900,30,"Sugarcane, MOP"
1294,2619,Satara,Black,140,60,130,7.0,900,30,"Sugarcane, MOP"
1295,2622,Satara,Black,120,65,135,6.0,1000,35,"Sugarcane, MOP"
